VIN,Make,Year,Model,AutoID,OwnerID,DriveTrain,EngineType,Transmission,ExteriorColor,InteriorColor
BE7LTC3MUNNP8JHLU,Contoso Motors,2007,Minivan,2204,204,FWD,6 Cylinder,Automatic,Blue,Old Lace
6DEQYJ902A5G55P38,Contoso Motors,2004,Minivan,2205,205,FWD,6 Cylinder,Automatic,Silver,Ivory
FWM5JX30N8L27H1FP,Contoso Motors,2007,Crossover,2206,467,AWD,Hybrid,Automatic,Silver,Black
VTXSKKCISR8EA52J4,Contoso Motors,2010,Wagon,2207,290,AWD,Hybrid,Automatic,Deep Blue,Brown
HM1OJ1V7N5XE961FO,Contoso Motors,2004,Truck,2208,289,AWD,8 Cylinder,Automatic,Silver,Black
VKZVB3644IJYMMX6L,Contoso Motors,2011,Crossover,2209,469,AWD,4 Cylinder,Automatic,Silver,Black
JON0B8C2USMK8K8GK,Contoso Motors,2005,Sedan,2210,406,FWD,Hybrid,Automatic,Blue,Old Lace
GL9S17PZGKASHINZZ,Contoso Motors,2007,Hatchback,2211,291,FWD,Hybrid,Automatic,Midnight Black,Silverstone
7DSKPKMAYZ8NZC0PI,Contoso Motors,2015,Minivan,2212,212,FWD,6 Cylinder,Automatic,Thunder Gray,Gray
CRU1AL0J93AONKXRO,Contoso Motors,2013,SUV,2213,479,FWD,6 Cylinder,Automatic,Silver,Black
AY0WBHDM399UZVGMT,Contoso Motors,2015,SUV,2214,486,AWD,Hybrid,Automatic,Silver,Black
US26MD7Q1XL67M16K,Contoso Motors,2012,Commercial,2215,358,AWD,8 Cylinder,Automatic,Silver,Black
712FWWFYWDWUU99QS,Contoso Motors,2016,Convertible 2DR,2216,216,FWD,Hybrid,Automatic,Blue,Old Lace
3UTBRXSW67M9H9ATH,Contoso Motors,2006,Coupe,2217,411,AWD,Hybrid,Automatic,Silver,Beige
3TVO6IZ7HPU4OIS9Z,Contoso Motors,2014,Hybrid,2218,218,FWD,Hybrid,Semi-automatic,Deep Blue,Brown
RRI0LH27W9UD0Q6JS,Contoso Motors,2007,Truck,2219,314,FWD,8 Cylinder,Automatic,Silver,Black
TT5QLE33TY7Z49389,Contoso Motors,2004,Hatchback,2220,295,FWD,Hybrid,Automatic,Electric Blue,Red
OCKYJ5M7K30G0UUJO,Contoso Motors,2016,Sedan,2221,430,AWD,Hybrid,Automatic,Deep Blue,Brown
G8O68N981KKJ2L89A,Contoso Motors,2007,Sedan,2222,490,FWD,Hybrid,Automatic,Deep Blue,Brown
FPT8E2AY65LTRK8XE,Contoso Motors,2011,Sedan,2223,549,FWD,Hybrid,Automatic,Midnight Black,Silverstone
ZP9EJ1VLYOUQ6ENN2,Contoso Motors,2011,Hatchback,2224,343,FWD,Hybrid,Automatic,Pepper White,Dark Gray
4PHMPZIQD1IS5GU95,Contoso Motors,2011,Truck,2225,337,FWD,8 Cylinder,Automatic,Silver,Black
H7PIVFWQHY5V37BJH,Contoso Motors,2013,Truck,2226,355,AWD,8 Cylinder,Automatic,Silver,Black
94XZTW5XKDIZS40PG,Contoso Motors,2012,Coupe,2227,459,FWD,Hybrid,Automatic,Electric Blue,Red
VVDZDWAK46NWIEDOB,Contoso Motors,2014,Hybrid,2228,228,FWD,Hybrid,Semi-automatic,Blue,Old Lace
U24BZLYD9UBTHHJ86,Contoso Motors,2005,SUV,2229,489,FWD,Hybrid,Automatic,Silver,Black
M7577XKWAM1GYE5GG,Contoso Motors,2012,Commercial,2230,391,AWD,8 Cylinder,Automatic,Silver,Black
RD2UHPZVP8N3GOVXU,Contoso Motors,2016,Convertible 2DR,2231,231,FWD,6 Cylinder,Automatic,Midnight Black,Silverstone
08PX2GDJLZWKQW1PF,Contoso Motors,2004,Crossover,2232,493,FWD,4 Cylinder,Automatic,Silver,Black
VG00TY223B2LB67TM,Contoso Motors,2005,SUV,2233,494,FWD,4 Cylinder,Automatic,Silver,Black
UXMQSNJYR08O5ZKJ0,Contoso Motors,2015,Minivan,2234,234,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg
RF7AYLKZ778DLR4ZW,Contoso Motors,2004,SUV,2235,509,FWD,Electric,Automatic,Silver,Black
FWYIB1Q75ZI42B43C,Contoso Motors,2004,Minivan,2236,236,FWD,6 Cylinder,Automatic,Thunder Gray,Gray
X4GN234PCLDN55786,Contoso Motors,2007,SUV,2237,605,FWD,Hybrid,Automatic,Silver,Black
015A9EVN1V8IAH3F3,Contoso Motors,2007,Minivan,2238,238,FWD,6 Cylinder,Automatic,Volcanic Orange,White
Q7WL3I3YD9BMHQ4AB,Contoso Motors,2016,Minivan,2239,239,FWD,6 Cylinder,Automatic,Chili Red,Black
5QDR3K94EZ7TWPT4Y,Contoso Motors,2011,Minivan,2240,240,FWD,6 Cylinder,Automatic,Blue,Old Lace
B1T8X3DD6U3JJD9L4,Contoso Motors,2004,Minivan,2241,241,FWD,6 Cylinder,Automatic,Silver,Ivory
8OMTQKSYP5W7UX0HH,Contoso Motors,2005,Minivan,2242,242,FWD,6 Cylinder,Automatic,Deep Blue,Brown
Z48A0CPYQX9DZBS68,Contoso Motors,2013,Sedan,2243,550,FWD,Hybrid,Automatic,White Silver,Smoke White
ZK6FFOG4BAJW7KKLN,Contoso Motors,2007,Wagon,2244,434,AWD,Hybrid,Automatic,Blazing Gray,Nutmeg
H0RJ44XH5HZH6PASN,Contoso Motors,2014,Sedan,2245,551,FWD,Hybrid,Automatic,Racing Green,Beige
LRWDEF280WL3QK66Q,Contoso Motors,2007,Sedan,2246,599,FWD,Hybrid,Automatic,Racing Green,Beige
SK1XO7HL7B7UBPSKZ,Contoso Motors,2005,SUV,2247,653,FWD,Hybrid,Automatic,Silver,Black
NS0HEBHDII6439Z10,Contoso Motors,2016,Truck,2248,403,FWD,8 Cylinder,Automatic,Silver,Black
S8GJR1GKQ65RBU79R,Contoso Motors,2011,Truck,2249,409,FWD,8 Cylinder,Automatic,Silver,Black
FMK6KLF0BT31IJ6KZ,Contoso Motors,2013,Hatchback,2250,435,AWD,Hybrid,Automatic,Electric Blue,Red
VP5FE665H960W2U27,Contoso Motors,2016,Hatchback,2251,439,FWD,Hybrid,Automatic,Chili Red,Black
ESR85BB0HP4B7MVXB,Contoso Motors,2016,Minivan,2252,252,FWD,6 Cylinder,Automatic,Blue,Old Lace
AOYFEXU5HTDUIBMQU,Contoso Motors,2011,Minivan,2253,253,FWD,6 Cylinder,Automatic,Silver,Ivory
N3R2AXY2SJQW0QP75,Contoso Motors,2011,Crossover,2254,805,FWD,6 Cylinder,Automatic,Silver,Black
HMVPRTD67HJN3ZI90,Contoso Motors,2007,Wagon,2255,456,FWD,Hybrid,Automatic,White Silver,Smoke White
IIUUZDK5VRTXUU0S4,Contoso Motors,2005,Truck,2256,410,FWD,8 Cylinder,Automatic,Silver,Black
PWK0N6N8V1XLJWZ5M,Contoso Motors,2005,Crossover,2257,829,AWD,6 Cylinder,Automatic,Silver,Black
QRIQSLE1LWW1XKY0P,Contoso Motors,2016,Sedan,2258,667,RWD,Hybrid,Automatic,Midnight Black,Silverstone
AMPU0E8M8XN9UTSLB,Contoso Motors,2016,Hatchback,2259,483,AWD,Hybrid,Automatic,Electric Blue,Red
KDY5ZSBACBWBCL6IW,Contoso Motors,2016,Minivan,2260,260,FWD,6 Cylinder,Automatic,Volcanic Orange,White
WI4JCYWQNLC88EZTF,Contoso Motors,2004,Crossover,2261,853,FWD,6 Cylinder,Automatic,Silver,Black
0WKRN4NV62R1ZJ0N7,Contoso Motors,2014,Crossover,2262,877,FWD,6 Cylinder,Automatic,Silver,Black
5C6IBIILRGMKOO0NO,Contoso Motors,2016,Commercial,2263,823,AWD,8 Cylinder,Automatic,Silver,Black
WAGJ73XR6QEHXGPMW,Contoso Motors,2005,Convertible 2DR,2264,264,AWD,8 Cylinder,Automatic,Deep Blue,Brown
Q39N5PQ5LW7OS0Q3Y,Contoso Motors,2004,Coupe,2265,545,FWD,Hybrid,Automatic,Chili Red,Black
B2HXV0CBL9BUUKVIJ,Contoso Motors,2014,Hybrid,2266,266,FWD,Hybrid,Semi-automatic,White Silver,Smoke White
YSJJE7M0SU16RA6PS,Contoso Motors,2005,Truck,2267,433,AWD,8 Cylinder,Automatic,Silver,Black
X12NN58IPJX71DVV7,Contoso Motors,2013,Hatchback,2268,487,RWD,Hybrid,Automatic,Chili Red,Black
F29WCB5XQTWC5BQ29,Contoso Motors,2004,Sedan,2269,669,FWD,Hybrid,Automatic,Racing Green,Beige
IZTM4LENAUV5IX1XA,Contoso Motors,2005,Sedan,2270,670,FWD,Hybrid,Automatic,Blazing Gray,Nutmeg
FNCQQF8AL8SNYQPJM,Contoso Motors,2010,Sedan,2271,730,FWD,Hybrid,Automatic,Thunder Gray,Gray
EZG79I4D1RAUCVKXX,Contoso Motors,2016,Hatchback,2272,491,FWD,Hybrid,Automatic,Midnight Black,Silverstone
LRIMSPKCYLCDNFB38,Contoso Motors,2004,Truck,2273,488,FWD,8 Cylinder,Automatic,Silver,Black
PX7ARXQM5ZL77U63V,Contoso Motors,2011,Truck,2274,536,AWD,8 Cylinder,Automatic,Silver,Black
1ES2EN7NPH7XKXVWE,Contoso Motors,2011,Coupe,2275,593,FWD,Hybrid,Automatic,Silver,Black
T5SR1DM2L0OJTOK92,Contoso Motors,2014,Hybrid,2276,276,FWD,Hybrid,Semi-automatic,Deep Blue,Brown
FSCJWTXS75VKJSYCQ,Contoso Motors,2012,Crossover,2277,899,AWD,12 Cylinder,Automatic,Silver,Black
STV3XNVILS2Q7ATAO,Contoso Motors,2016,Commercial,2278,919,AWD,8 Cylinder,Automatic,Silver,Black
3L5XGW4T6T2Q3SWAS,Contoso Motors,2013,Convertible 2DR,2279,279,FWD,Electric,Automatic,Racing Green,Beige
8G5B3HV03IGJ0W79I,Contoso Motors,2004,SUV,2280,911,FWD,Electric,Automatic,Silver,Black
EFL5LREZR8HD8BMDB,Contoso Motors,2014,Crossover,2281,947,FWD,6 Cylinder,Automatic,Silver,Black
3UR1I6XW05CB2TZ1B,Contoso Motors,2007,Minivan,2282,282,FWD,6 Cylinder,Automatic,Thunder Gray,Gray
BN01OU37FBVJH7S64,Contoso Motors,2011,SUV,2283,959,FWD,12 Cylinder,Automatic,Silver,Black
FZFXAOR4KTU7UYV58,Contoso Motors,2011,Minivan,2284,284,FWD,6 Cylinder,Automatic,Volcanic Orange,White
TAM5XCY6I03ZFSNVM,Contoso Motors,2004,SUV,2285,993,FWD,4 Cylinder,Automatic,Silver,Black
LGQCCNRBWOSF7TZVG,Contoso Motors,2005,Minivan,2286,286,FWD,6 Cylinder,Automatic,Blue,Old Lace
54Y4WLBYHCDRBUFDN,Contoso Motors,2007,Minivan,2287,287,FWD,6 Cylinder,Automatic,Silver,Ivory
63FOUWGB16FDMGF40,Contoso Motors,2016,Minivan,2288,288,FWD,6 Cylinder,Automatic,Deep Blue,Brown
WXVGUH6ZXOIMUTPNX,Contoso Motors,2011,Minivan,2289,289,FWD,6 Cylinder,Automatic,Midnight Black,Silverstone
9LT2YRKZE7PI5JAVA,Contoso Motors,2005,Minivan,2290,290,FWD,6 Cylinder,Automatic,White Silver,Smoke White
HRUXGQR9S224ZOP9U,Contoso Motors,2014,Sedan,2291,789,AWD,Hybrid,Automatic,Pepper White,Dark Gray
LBMCUAYCN4JIQNV93,Contoso Motors,2007,Hatchback,2292,539,AWD,Hybrid,Automatic,Racing Green,Beige
2AJZAUZIMQQEVR6NS,Contoso Motors,2015,Sedan,2293,790,AWD,Hybrid,Automatic,Volcanic Orange,White
RU1ZSW52GLZP481D9,Contoso Motors,2016,Sedan,2294,791,AWD,Hybrid,Automatic,Chili Red,Black
5T3AVLN8605RIOE3F,Contoso Motors,2005,SUV,2295,17,FWD,8 Cylinder,Automatic,Silver,Black
2S3KH45R8GNGKK20P,Contoso Motors,2012,Truck,2296,547,FWD,8 Cylinder,Automatic,Silver,Black
46MAD6MGY8HFFQSS8,Contoso Motors,2009,Truck,2297,602,FWD,8 Cylinder,Automatic,Silver,Black
52DKNL3VUFO4JD1MX,Contoso Motors,2016,Wagon,2298,548,FWD,Hybrid,Automatic,Deep Blue,Brown
N2QO5BZUDL8OD8MFC,Contoso Motors,2016,Hatchback,2299,579,AWD,Hybrid,Automatic,Pepper White,Dark Gray
XO6YQDIVBB5ESDLPY,Contoso Motors,2015,Minivan,2300,300,FWD,6 Cylinder,Automatic,Deep Blue,Brown
PSL1PS3BHKZKNGIPG,Contoso Motors,2004,Minivan,2301,301,FWD,6 Cylinder,Automatic,Midnight Black,Silverstone
4RJEJ6Y8ZZPKBJZMM,Contoso Motors,2005,SUV,2302,181,FWD,6 Cylinder,Automatic,Silver,Black
WZYKUBWOWKNZUCIW3,Contoso Motors,2015,Wagon,2303,596,FWD,Hybrid,Automatic,Deep Blue,Brown
URHJH6BGSJBK4IJ68,Contoso Motors,2015,Truck,2304,728,FWD,8 Cylinder,Automatic,Silver,Black
9V1JPZYE07T8VEAJC,Contoso Motors,2014,SUV,2305,229,AWD,6 Cylinder,Automatic,Silver,Black
BCBZE8SJ0821LTRYC,Contoso Motors,2012,Sedan,2306,811,AWD,Hybrid,Automatic,Electric Blue,Red
6G5BCY304NZFYVA61,Contoso Motors,2011,Hatchback,2307,668,FWD,Hybrid,Automatic,White Silver,Smoke White
O1PXYSQ4CCVGHI2F8,Contoso Motors,2005,Minivan,2308,308,FWD,6 Cylinder,Automatic,Volcanic Orange,White
H689PF77ZBYQ145AP,Contoso Motors,2005,Crossover,2309,357,FWD,Hybrid,Automatic,Silver,Black
50X8H6SZ6NEXFJHB8,Contoso Motors,2004,Crossover,2310,381,FWD,Electric,Automatic,Silver,Black
OSPSHSDC0N9OOJBEL,Contoso Motors,2016,Commercial,2311,78,AWD,8 Cylinder,Automatic,Silver,Black
W6TTL6JBZWF9XP12N,Contoso Motors,2004,Convertible 2DR,2312,312,FWD,6 Cylinder,Automatic,Deep Blue,Brown
PY4SD6PWXNVEWH3QU,Contoso Motors,2013,Coupe,2313,699,AWD,Hybrid,Automatic,Silver,Ivory
WL4IDPXPIJQ7XUZTR,Contoso Motors,2014,Hybrid,2314,314,FWD,Hybrid,Semi-automatic,White Silver,Smoke White
UFRMM5MM823D9BZOO,Contoso Motors,2016,Truck,2315,776,RWD,8 Cylinder,Automatic,Silver,Black
6M3HNO30YP24Q3FLE,Contoso Motors,2016,Hatchback,2316,716,AWD,Hybrid,Automatic,Blazing Gray,Nutmeg
QI99PE56OPY3OWZ2K,Contoso Motors,2011,Sedan,2317,813,FWD,Hybrid,Automatic,Pepper White,Dark Gray
XZW60NQWOYY5KAB9Z,Contoso Motors,2013,Sedan,2318,814,FWD,Hybrid,Automatic,Volcanic Orange,White
E3W97Z31LEGYBROE6,Contoso Motors,2015,Sedan,2319,838,FWD,Hybrid,Automatic,Volcanic Orange,White
KRUCIGUXHA9BZGOYE,Contoso Motors,2005,Wagon,2320,722,AWD,Hybrid,Automatic,Blue,Old Lace
RUO2ZFES9YUIJDXRG,Contoso Motors,2013,Truck,2321,787,AWD,8 Cylinder,Automatic,Silver,Black
S87ILE50Y2HG8323I,Contoso Motors,2016,Truck,2322,835,FWD,8 Cylinder,Automatic,Silver,Black
UTP7TX9KY9M2QCQRQ,Contoso Motors,2005,Coupe,2323,785,FWD,Hybrid,Automatic,Midnight Black,Black
WPKLDYZA8FMYIK1BF,Contoso Motors,2014,Hybrid,2324,324,FWD,Hybrid,Semi-automatic,Deep Blue,Brown
QU3ALCZ58145U8E35,Contoso Motors,2014,Crossover,2325,405,AWD,Hybrid,Automatic,Silver,Black
3L3JCGMOWRPFHL6FQ,Contoso Motors,2016,Commercial,2326,351,AWD,8 Cylinder,Automatic,Silver,Black
SXJEORK6FJMOMBKWI,Contoso Motors,2016,Convertible 2DR,2327,327,FWD,3 Cylinder,Automatic,Racing Green,Beige
WGONIBI1SS2RMVN7C,Contoso Motors,2011,Crossover,2328,429,FWD,4 Cylinder,Automatic,Silver,Black
0RMY5PBNQLMINI0ZQ,Contoso Motors,2014,Crossover,2329,475,AWD,6 Cylinder,Automatic,Silver,Ivory
4C3BOEICC4UCFXR59,Contoso Motors,2005,Minivan,2330,330,FWD,6 Cylinder,Automatic,Thunder Gray,Gray
J4GR9OUM95BEP5GT7,Contoso Motors,2011,SUV,2331,487,FWD,4 Cylinder,Automatic,Silver,Ivory
QUAMHMOIAU76G0HSX,Contoso Motors,2016,Minivan,2332,332,FWD,6 Cylinder,Automatic,Volcanic Orange,White
1F1S7HXT6PL3DCD7P,Contoso Motors,2013,SUV,2333,120,FWD,6 Cylinder,Automatic,Thunder Gray,Black
ADRO23TG51ZM10K3T,Contoso Motors,2005,Minivan,2334,334,FWD,6 Cylinder,Automatic,Blue,Old Lace
TQP9QKRT9QEYG3H53,Contoso Motors,2006,Minivan,2335,335,FWD,6 Cylinder,Automatic,Silver,Ivory
9SGS5BWFW4DN0L6TH,Contoso Motors,2007,Minivan,2336,336,FWD,6 Cylinder,Automatic,Deep Blue,Brown
BHCFIOQSKV4D6NBSS,Contoso Motors,2004,Minivan,2337,337,FWD,6 Cylinder,Automatic,Midnight Black,Silverstone
F1D5UQUA9FQUW7XV3,Contoso Motors,2005,Minivan,2338,338,FWD,6 Cylinder,Automatic,White Silver,Smoke White
GUS9E5A2EULF3P1UN,Contoso Motors,2013,Sedan,2339,839,FWD,Hybrid,Automatic,Chili Red,Black
W29LAITYD0GF4N2VK,Contoso Motors,2014,Hatchback,2340,727,FWD,Hybrid,Automatic,Racing Green,Beige
0MKU5TFQWZO9HS11S,Contoso Motors,2014,Sedan,2341,859,AWD,Hybrid,Automatic,Electric Blue,Red
IF5LEBW3XLERX1AOF,Contoso Motors,2010,Sedan,2342,862,AWD,Hybrid,Automatic,Volcanic Orange,White
E8YUR9V0IIKNOPX4K,Contoso Motors,2014,SUV,2343,168,AWD,4 Cylinder,Automatic,Thunder Gray,Black
H6WBYGAU0DKHQUWHU,Contoso Motors,2005,Truck,2344,841,FWD,8 Cylinder,Automatic,Silver,Black
M9Z4NT0OZWDRCRIFO,Contoso Motors,2007,Truck,2345,842,FWD,8 Cylinder,Automatic,Silver,Black
BTIYRWQYHREVNUCOO,Contoso Motors,2007,Hatchback,2346,731,FWD,Hybrid,Automatic,Pepper White,Dark Gray
8B2KG3W6E58UPYO6W,Contoso Motors,2004,Hatchback,2347,779,FWD,Hybrid,Automatic,Pepper White,Dark Gray
KY60WAD6SWG0I3PEZ,Contoso Motors,2016,Minivan,2348,348,FWD,6 Cylinder,Automatic,Deep Blue,Brown
DZGOKUI83H467PFA3,Contoso Motors,2011,Minivan,2349,349,FWD,6 Cylinder,Automatic,Midnight Black,Silverstone
M5IRPAK8IJ99VO24S,Contoso Motors,2005,SUV,2350,542,AWD,Hybrid,Automatic,Thunder Gray,Black
KUFX2YZQER5BVT9SJ,Contoso Motors,2011,Wagon,2351,788,RWD,Hybrid,Automatic,Thunder Gray,Gray
87B1J3GIST2ZN77HZ,Contoso Motors,2016,Truck,2352,864,AWD,8 Cylinder,Automatic,Blue,Black
7G6X8NLJ5WQGBUMRR,Contoso Motors,2005,SUV,2353,590,FWD,10 Cylinder,Automatic,Thunder Gray,Black
2BUH9734KF9CB3DTS,Contoso Motors,2007,Sedan,2354,886,FWD,Hybrid,Automatic,Blue,Old Lace
8F67N4MUFVYKXT21M,Contoso Motors,2016,Hatchback,2355,812,RWD,Hybrid,Automatic,Thunder Gray,Gray
5EL43FDB3S6PCROAF,Contoso Motors,2004,Minivan,2356,356,FWD,6 Cylinder,Automatic,Blue,Old Lace
8V2FOIP9L5WBBUOSF,Contoso Motors,2011,SUV,2357,800,FWD,6 Cylinder,Automatic,Thunder Gray,Black
M9ZIPUYWV2CU2G8RW,Contoso Motors,2016,SUV,2358,848,RWD,4 Cylinder,Automatic,Thunder Gray,Black
AITTWWNTTUG1ILMZZ,Contoso Motors,2016,Commercial,2359,447,AWD,8 Cylinder,Automatic,Silver,Black
KR0MZKIKO4T2J2HHZ,Contoso Motors,2011,Convertible 2DR,2360,360,FWD,Hybrid,Automatic,White Silver,Smoke White
1NKYRZ6FU15V11RJ9,Contoso Motors,2016,Coupe,2361,843,FWD,Hybrid,Automatic,Midnight Black,Silverstone
U4EDAMJTBG33WZV9H,Contoso Motors,2014,Hybrid,2362,362,FWD,Hybrid,Semi-automatic,Blazing Gray,Nutmeg
OT1N11WQREOJCF5NN,Contoso Motors,2011,Truck,2363,865,AWD,8 Cylinder,Automatic,Blue,Black
75JVOTV15ITZLHTN9,Contoso Motors,2004,Wagon,2364,840,FWD,Hybrid,Automatic,Blue,Old Lace
2M6KK8UVWNBOFC0TE,Contoso Motors,2011,Sedan,2365,909,FWD,Hybrid,Automatic,Chili Red,Black
LM85CQ4WOOPTLWKUA,Contoso Motors,2015,Sedan,2366,922,FWD,Hybrid,Automatic,Blue,Old Lace
SEEBUKI753MZBSX8I,Contoso Motors,2004,Sedan,2367,955,AWD,Hybrid,Automatic,Pepper White,Dark Gray
MOP5NPNQXYXR0359O,Contoso Motors,2009,Wagon,2368,866,AWD,Hybrid,Automatic,Deep Blue,Brown
58FQM4VMQJNVGWSXS,Contoso Motors,2005,Truck,2369,912,FWD,8 Cylinder,Automatic,Blue,Black
O4WHDXBBNJ46PBN7S,Contoso Motors,2004,Truck,2370,985,FWD,8 Cylinder,Automatic,Blue,Black
Q4X2YNNVPP0CPHYE0,Contoso Motors,2012,Coupe,2371,987,FWD,Hybrid,Automatic,Electric Blue,Red
BYZ35GWG9FA3Q7OZW,Contoso Motors,2014,Hybrid,2372,372,FWD,Hybrid,Semi-automatic,White Silver,Smoke White
H5FBWO1JFX5BVEL7G,Contoso Motors,2007,SUV,2373,918,FWD,Hybrid,Automatic,Thunder Gray,Black
MJJ542649SI5DU495,Contoso Motors,2016,Commercial,2374,606,AWD,8 Cylinder,Automatic,Silver,Black
66CT4PTFXZTW1ENLU,Contoso Motors,2007,Convertible 2DR,2375,375,FWD,6 Cylinder,Automatic,Electric Blue,Red
JPKMEMQ2RTIU09SXF,Contoso Motors,2015,SUV,2376,966,FWD,10 Cylinder,Automatic,Thunder Gray,Black
K6V3QP8LYHLBBQLBG,Contoso Motors,2005,SUV,2377,118,AWD,6 Cylinder,Automatic,Thunder Gray,Black
D386UE4DBEZO5CF4S,Contoso Motors,2005,Minivan,2378,378,FWD,6 Cylinder,Automatic,Volcanic Orange,White
EZKO4K3WCRTXSO7GA,Contoso Motors,2016,SUV,2379,376,FWD,6 Cylinder,Automatic,Thunder Gray,Black
O97GOAG4FW8RY93FH,Contoso Motors,2007,Minivan,2380,380,FWD,6 Cylinder,Automatic,Blue,Old Lace
1FJ70SCU3XMQV7DOA,Contoso Motors,2007,SUV,2381,424,AWD,4 Cylinder,Automatic,Thunder Gray,Black
TRKGKVZRVOHBPM859,Contoso Motors,2005,Minivan,2382,382,FWD,6 Cylinder,Automatic,Deep Blue,Brown
7ORM9PJ4WF2Y0DSA6,Contoso Motors,2012,Minivan,2383,383,FWD,6 Cylinder,Automatic,Midnight Black,Silverstone
JRDPCRDRV0B3LOI4L,Contoso Motors,2016,Minivan,2384,384,FWD,6 Cylinder,Automatic,White Silver,Smoke White
QZ39PWMWU9F813DUL,Contoso Motors,2011,Minivan,2385,385,FWD,6 Cylinder,Automatic,Racing Green,Beige
YTK5LWVXKXF52CGBN,Contoso Motors,2013,Minivan,2386,386,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg
EGZQJW317LG04JDW0,Contoso Motors,2011,Sedan,2387,981,FWD,Hybrid,Automatic,Silver,Ivory
WK9JBR89LJSCCMKAR,Contoso Motors,2004,Hatchback,2388,867,AWD,Hybrid,Automatic,Midnight Black,Silverstone
0H88E8YY3EUELB457,Contoso Motors,2005,Sedan,2389,982,FWD,Hybrid,Automatic,Deep Blue,Brown
2A1E0RYT84IYLGQYE,Contoso Motors,2006,Sedan,2390,983,FWD,Hybrid,Automatic,Midnight Black,Silverstone
UP959AI0X9PWJZZ8K,Contoso Motors,2007,SUV,2391,446,FWD,12 Cylinder,Automatic,Thunder Gray,Black
PWIR4HU7C1L7REMTB,Contoso Motors,2005,Truck,2392,986,FWD,8 Cylinder,Automatic,Blue,Black
81PGUL7CD9MKHVJQX,Contoso Motors,2012,Truck,2393,75,AWD,8 Cylinder,Automatic,Blue,Black
J0KNBODJP64BKGLQO,Contoso Motors,2011,Hatchback,2394,915,FWD,Hybrid,Automatic,Racing Green,Beige
4Y432C25BWZ1PYPEI,Contoso Motors,2016,Hatchback,2395,923,FWD,Hybrid,Automatic,Silver,Beige
QLJ2V8GTJPGPU4E14,Contoso Motors,2005,Minivan,2396,396,FWD,6 Cylinder,Automatic,White Silver,Smoke White
ORG6J6VS5OFIJ8WDO,Contoso Motors,2007,Minivan,2397,397,FWD,6 Cylinder,Automatic,Racing Green,Beige
XG18AH4I0IK4VPZ6G,Contoso Motors,2015,SUV,2398,494,AWD,6 Cylinder,Automatic,Thunder Gray,Gray
32INKI8D3FDCWXOHE,Contoso Motors,2007,Wagon,2399,984,FWD,Hybrid,Automatic,Silver,Beige
VBINP5TYVKFQUJ0IA,Contoso Motors,2004,Truck,2400,104,FWD,8 Cylinder,Automatic,Blue,Black
6ZJ668J7QRCS2C3Q1,Contoso Motors,2013,SUV,2401,638,FWD,Electric,Automatic,Volcanic Orange,Black
7L8PQIBM8TW80Y6YY,Contoso Motors,2007,Sedan,2402,6,AWD,Hybrid,Automatic,Deep Blue,Brown
IHLWRGHA841Q3T77I,Contoso Motors,2013,Hatchback,2403,15,FWD,Hybrid,Automatic,Silver,Beige
35NUF9X54IA8UTR5R,Contoso Motors,2011,Minivan,2404,404,FWD,6 Cylinder,Automatic,Blue,Old Lace
CNO7586FGQKY8T6N4,Contoso Motors,2010,SUV,2405,686,AWD,3 Cylinder,Automatic,Volcanic Orange,Black
OWMWC68IU1W8ULGRF,Contoso Motors,2007,SUV,2406,896,RWD,6 Cylinder,Automatic,Volcanic Orange,Black
5OZ5NAFNXKDX16SOM,Contoso Motors,2016,Commercial,2407,879,AWD,8 Cylinder,Automatic,Silver,Black
JV74YJF2S4X5BZH2U,Contoso Motors,2013,Convertible 2DR,2408,408,AWD,Hybrid,Automatic,White Silver,Smoke White
OWM2AG0E2LL25WINX,Contoso Motors,2014,Coupe,2409,35,FWD,Hybrid,Automatic,Electric Blue,Red
JB14SFZLSLEZKHAWP,Contoso Motors,2014,Hybrid,2410,410,FWD,Hybrid,Semi-automatic,Blazing Gray,Nutmeg
7ZFDG6ES1E755296A,Contoso Motors,2005,Truck,2411,105,FWD,8 Cylinder,Automatic,Blue,Black
MJGSGSAUJVKMRAZ60,Contoso Motors,2016,Wagon,2412,32,FWD,Hybrid,Automatic,Silver,Beige
86E392XO7V0R2BEHV,Contoso Motors,2004,Sedan,2413,29,FWD,Hybrid,Automatic,Silver,Ivory
MNCX469QMLCFQRN8O,Contoso Motors,2005,Sedan,2414,66,FWD,Hybrid,Automatic,Deep Blue,Brown
PM4IFV0XUDG3ONI0U,Contoso Motors,2014,Sedan,2415,101,RWD,Hybrid,Automatic,Midnight Black,Silverstone
H5FYN9PAL84J655SR,Contoso Motors,2007,Wagon,2416,106,FWD,Hybrid,Automatic,Silver,Beige
OPWUXGFX3BX7KA530,Contoso Motors,2011,Truck,2417,152,AWD,8 Cylinder,Automatic,Blue,Black
23TYO4FWHKFYAT8N5,Contoso Motors,2016,Truck,2418,208,AWD,8 Cylinder,Automatic,Blue,Black
P5KMN1V8VOBG8B5E2,Contoso Motors,2011,Coupe,2419,217,FWD,Hybrid,Automatic,Silver,Ivory
3ZOY2EDPVL2XT4KW6,Contoso Motors,2014,Hybrid,2420,420,FWD,Hybrid,Semi-automatic,White Silver,Smoke White
